timestamp,t,e,tk,lp,pc,ft,ap,v,bp1,sp1,bq1,sq1,oi,h,_id
2023-08-28 11:43:55.809212,tf,NFO,60479,355.25,30.01,1693203235,,,,,,,,,
2023-08-28 11:43:56.359147,tf,NFO,60479,355.40,30.06,1693203236,,34871595,354.85,355.45,150,285,,,
2023-08-28 11:43:56.364145,tf,NFO,60479,355.40,30.06,1693203236,,34871595,354.85,355.45,150,285,,,
2023-08-28 11:43:56.806868,tf,NFO,60479,355.15,29.97,1693203236,,,,,,,,,
2023-08-28 11:43:56.812866,tf,NFO,60479,355.15,29.97,1693203236,,,,,,,,,
2023-08-28 11:43:57.358942,tf,NFO,60479,354.40,29.70,1693203237,,34872195,354.40,355.05,60,45,,,
2023-08-28 11:43:57.363145,tf,NFO,60479,354.40,29.70,1693203237,,34872195,354.40,355.05,60,45,,,
2023-08-28 11:43:57.801967,tf,NFO,60479,355.45,30.08,1693203237,,,,,,,,,
2023-08-28 11:43:57.806587,tf,NFO,60479,355.45,30.08,1693203237,,,,,,,,,
2023-08-28 11:43:58.363083,tf,NFO,60479,355.30,30.03,1693203238,,34872900,355.30,355.60,1080,240,,,
2023-08-28 11:43:58.366085,tf,NFO,60479,355.30,30.03,1693203238,,34872900,355.30,355.60,1080,240,,,
2023-08-28 11:43:58.807600,tf,NFO,60479,355.20,29.99,1693203238,,,,,,,,,
2023-08-28 11:43:58.829588,tf,NFO,60479,355.20,29.99,1693203238,,,,,,,,,
2023-08-28 11:43:59.367646,tf,NFO,60479,355.50,30.10,1693203239,296.48,34875735,355.05,355.55,60,195,,,
2023-08-28 11:43:59.368642,tf,NFO,60479,355.50,30.10,1693203239,296.48,34875735,355.05,355.55,60,195,,,
2023-08-28 11:43:59.805509,tf,NFO,60479,355.55,30.12,1693203239,,,,,,,,,
2023-08-28 11:43:59.808510,tf,NFO,60479,355.55,30.12,1693203239,,,,,,,,,
2023-08-28 11:44:00.566941,tf,NFO,60479,354.55,29.75,1693203240,,34878120,354.40,354.75,1140,45,,,
2023-08-28 11:44:00.611911,tf,NFO,60479,354.55,29.75,1693203240,,34878120,354.40,354.75,1140,45,,,
2023-08-28 11:44:00.807787,tf,NFO,60479,354.60,29.77,1693203240,,,,,,,,,
2023-08-28 11:44:00.824779,tf,NFO,60479,354.60,29.77,1693203240,,,,,,,,,
2023-08-28 11:44:01.569314,tf,NFO,60479,355.85,30.23,1693203241,,34878750,355.00,355.75,600,15,,,
2023-08-28 11:44:01.570314,tf,NFO,60479,355.85,30.23,1693203241,,34878750,355.00,355.75,600,15,,,
2023-08-28 11:44:01.806167,tf,NFO,60479,355.00,29.92,1693203241,,,,,,,,,
2023-08-28 11:44:01.809165,tf,NFO,60479,355.00,29.92,1693203241,,,,,,,,,
2023-08-28 11:44:02.808910,tf,NFO,60479,354.60,29.77,1693203242,,,,,,,,,
2023-08-28 11:44:02.818905,tf,NFO,60479,354.60,29.77,1693203242,,,,,,,,,
2023-08-28 11:44:03.574715,tf,NFO,60479,356.00,30.28,1693203243,,34884000,355.60,356.00,75,15,,,
2023-08-28 11:44:03.577714,tf,NFO,60479,356.00,30.28,1693203243,,34884000,355.60,356.00,75,15,,,
2023-08-28 11:44:03.805791,tf,NFO,60479,356.05,30.30,1693203243,,,,,,,,,
2023-08-28 11:44:03.810374,tf,NFO,60479,356.05,30.30,1693203243,,,,,,,,,
2023-08-28 11:44:04.578029,tf,NFO,60479,356.25,30.38,1693203244,,34884555,356.30,356.75,15,135,,,
2023-08-28 11:44:04.606016,tf,NFO,60479,356.25,30.38,1693203244,,34884555,356.30,356.75,15,135,,,
2023-08-28 11:44:04.810238,tf,NFO,60479,356.80,30.58,1693203244,,,,,,,,,
2023-08-28 11:44:04.817235,tf,NFO,60479,356.80,30.58,1693203244,,,,,,,,,
2023-08-28 11:44:05.579046,tf,NFO,60479,355.95,30.27,1693203245,296.50,34886370,355.75,356.35,150,75,,,
2023-08-28 11:44:05.579046,tf,NFO,60479,355.95,30.27,1693203245,296.50,34886370,355.75,356.35,150,75,,,
2023-08-28 11:44:05.807863,tf,NFO,60479,355.50,30.10,1693203245,,,,,,,,,
2023-08-28 11:44:05.814670,tf,NFO,60479,355.50,30.10,1693203245,,,,,,,,,
2023-08-28 11:44:06.773124,tf,NFO,60479,355.85,30.23,1693203246,,34889100,355.30,355.95,165,180,,,
2023-08-28 11:44:06.774124,tf,NFO,60479,355.85,30.23,1693203246,,34889100,355.30,355.95,165,180,,,
2023-08-28 11:44:07.776929,tf,NFO,60479,355.90,30.25,1693203247,296.51,34891290,355.60,,150,15,,,
2023-08-28 11:44:07.778930,tf,NFO,60479,355.90,30.25,1693203247,296.51,34891290,355.60,,150,15,,,
2023-08-28 11:44:08.780268,tf,NFO,60479,355.75,30.19,1693203248,,34892790,355.05,355.55,120,150,,,
2023-08-28 11:44:08.789264,tf,NFO,60479,355.75,30.19,1693203248,,34892790,355.05,355.55,120,150,,,
2023-08-28 11:44:08.814249,tf,NFO,60479,355.00,29.92,1693203248,,,,,,,,,
2023-08-28 11:44:08.852223,tf,NFO,60479,355.00,29.92,1693203248,,,,,,,,,
2023-08-28 11:44:09.780088,tf,NFO,60479,354.45,29.72,1693203249,296.52,34897935,354.20,354.45,30,120,,,
2023-08-28 11:44:09.785074,tf,NFO,60479,354.45,29.72,1693203249,296.52,34897935,354.20,354.45,30,120,,,
2023-08-28 11:44:09.811063,tf,NFO,60479,354.55,29.75,1693203249,,,,,,,,,
2023-08-28 11:44:09.815060,tf,NFO,60479,354.55,29.75,1693203249,,,,,,,,,
2023-08-28 11:44:10.787526,tf,NFO,60479,353.90,29.52,1693203250,,34899600,353.60,354.00,120,300,,,
2023-08-28 11:44:10.788528,tf,NFO,60479,353.90,29.52,1693203250,,34899600,353.60,354.00,120,300,,,
2023-08-28 11:44:11.813331,tf,NFO,60479,354.00,29.55,1693203251,,,,,,,,,
2023-08-28 11:44:11.816335,tf,NFO,60479,354.00,29.55,1693203251,,,,,,,,,
2023-08-28 11:44:11.981621,tf,NFO,60479,353.45,29.35,1693203251,,34901490,353.45,354.05,15,45,,,
2023-08-28 11:44:11.984622,tf,NFO,60479,353.45,29.35,1693203251,,34901490,353.45,354.05,15,45,,,
2023-08-28 11:44:12.382217,tf,NFO,60479,353.80,29.48,1693203252,,34901625,353.60,354.00,1245,540,,,
2023-08-28 11:44:12.387214,tf,NFO,60479,353.80,29.48,1693203252,,34901625,353.60,354.00,1245,540,,,
2023-08-28 11:44:13.389890,tf,NFO,60479,352.55,29.02,1693203253,296.53,34903530,352.55,353.20,165,150,,,
2023-08-28 11:44:13.390891,tf,NFO,60479,352.55,29.02,1693203253,296.53,34903530,352.55,353.20,165,150,,,
2023-08-28 11:44:13.815084,tf,NFO,60479,353.65,29.42,1693203253,,,,,,,,,
2023-08-28 11:44:13.816092,tf,NFO,60479,353.65,29.42,1693203253,,,,,,,,,
2023-08-28 11:44:14.817529,tf,NFO,60479,352.90,29.15,1693203254,,,,,,,,,
2023-08-28 11:44:14.818528,tf,NFO,60479,352.90,29.15,1693203254,,,,,,,,,
2023-08-28 11:44:15.589597,tf,NFO,60479,353.55,29.39,1693203255,,34906365,353.55,353.95,60,60,,,
2023-08-28 11:44:15.591597,tf,NFO,60479,353.55,29.39,1693203255,,34906365,353.55,353.95,60,60,,,
2023-08-28 11:44:15.818457,tf,NFO,60479,354.50,29.73,1693203255,,,,,,,,,
2023-08-28 11:44:15.869424,tf,NFO,60479,354.50,29.73,1693203255,,,,,,,,,
2023-08-28 11:44:16.594823,tf,NFO,60479,354.85,29.86,1693203256,,34907850,354.40,354.85,420,15,,,
2023-08-28 11:44:16.595829,tf,NFO,60479,354.85,29.86,1693203256,,34907850,354.40,354.85,420,15,,,
2023-08-28 11:44:16.817736,tf,NFO,60479,355.00,29.92,1693203256,,,,,,,,,
2023-08-28 11:44:16.819734,tf,NFO,60479,355.00,29.92,1693203256,,,,,,,,,
2023-08-28 11:44:17.788985,tf,NFO,60479,354.85,29.86,1693203257,296.54,34909320,354.30,354.95,240,,,,
2023-08-28 11:44:17.792990,tf,NFO,60479,354.85,29.86,1693203257,296.54,34909320,354.30,354.95,240,,,,
2023-08-28 11:44:17.815778,tf,NFO,60479,354.30,29.66,1693203257,,,,,,,,,
2023-08-28 11:44:17.820781,tf,NFO,60479,354.30,29.66,1693203257,,,,,,,,,
2023-08-28 11:44:18.798048,tf,NFO,60479,355.00,29.92,1693203258,,34909845,354.80,355.00,1095,2325,,,
2023-08-28 11:44:18.799047,tf,NFO,60479,355.00,29.92,1693203258,,34909845,354.80,355.00,1095,2325,,,
2023-08-28 11:44:19.798688,tf,NFO,60479,354.90,29.88,1693203259,,34912470,,355.05,15,210,,,
2023-08-28 11:44:19.800689,tf,NFO,60479,354.90,29.88,1693203259,,34912470,,355.05,15,210,,,
2023-08-28 11:44:20.800227,tf,NFO,60479,354.45,29.72,1693203260,,34914435,353.95,354.50,,15,,,
2023-08-28 11:44:20.820216,tf,NFO,60479,354.45,29.72,1693203260,,34914435,353.95,354.50,,15,,,
2023-08-28 11:44:21.800858,tf,NFO,60479,354.20,29.62,1693203261,296.55,34917135,353.80,354.15,375,120,,,
2023-08-28 11:44:21.804855,tf,NFO,60479,354.20,29.62,1693203261,296.55,34917135,353.80,354.15,375,120,,,
2023-08-28 11:44:22.807155,tf,NFO,60479,354.00,29.55,1693203262,,34918725,353.30,354.00,105,90,,,
2023-08-28 11:44:22.818151,tf,NFO,60479,354.00,29.55,1693203262,,34918725,353.30,354.00,105,90,,,
2023-08-28 11:44:23.805393,tf,NFO,60479,354.45,29.72,1693203263,,34919130,354.10,354.75,30,690,,,
2023-08-28 11:44:23.808401,tf,NFO,60479,354.45,29.72,1693203263,,34919130,354.10,354.75,30,690,,,
2023-08-28 11:44:24.809389,tf,NFO,60479,354.90,29.88,1693203264,,34919685,354.40,355.00,,240,,,
2023-08-28 11:44:24.811389,tf,NFO,60479,354.90,29.88,1693203264,,34919685,354.40,355.00,,240,,,
2023-08-28 11:44:25.808544,tf,NFO,60479,355.25,30.01,1693203265,,34920300,354.85,355.30,1335,165,,,
2023-08-28 11:44:25.811543,tf,NFO,60479,355.25,30.01,1693203265,,34920300,354.85,355.30,1335,165,,,
2023-08-28 11:44:26.814917,tf,NFO,60479,354.00,29.55,1693203266,296.56,34921905,354.00,354.65,15,30,,,
2023-08-28 11:44:26.829907,tf,NFO,60479,354.00,29.55,1693203266,296.56,34921905,354.00,354.65,15,30,,,
2023-08-28 11:44:27.821879,tf,NFO,60479,354.95,29.90,1693203267,,,,,,,,,
2023-08-28 11:44:27.823879,tf,NFO,60479,354.95,29.90,1693203267,,,,,,,,,
2023-08-28 11:44:28.013664,tf,NFO,60479,354.40,29.70,1693203268,,34922745,354.70,355.00,1125,135,,,
2023-08-28 11:44:28.016664,tf,NFO,60479,354.40,29.70,1693203268,,34922745,354.70,355.00,1125,135,,,
2023-08-28 11:44:28.408056,tf,NFO,60479,354.85,29.86,1693203268,,34923900,354.85,,15,120,,,
2023-08-28 11:44:28.413051,tf,NFO,60479,354.85,29.86,1693203268,,34923900,354.85,,15,120,,,
2023-08-28 11:44:28.824797,tf,NFO,60479,355.00,29.92,1693203268,,,,,,,,,
2023-08-28 11:44:28.827795,tf,NFO,60479,355.00,29.92,1693203268,,,,,,,,,
2023-08-28 11:44:29.414861,tf,NFO,60479,355.05,29.94,1693203269,,34924305,355.05,355.25,30,15,,,
2023-08-28 11:44:29.417869,tf,NFO,60479,355.05,29.94,1693203269,,34924305,355.05,355.25,30,15,,,
2023-08-28 11:44:29.823430,tf,NFO,60479,355.25,30.01,1693203269,,,,,,,,,
2023-08-28 11:44:29.826427,tf,NFO,60479,355.25,30.01,1693203269,,,,,,,,,
2023-08-28 11:44:30.425056,tf,NFO,60479,355.40,30.06,1693203270,,34925715,355.45,355.95,105,150,,,
2023-08-28 11:44:30.428054,tf,NFO,60479,355.40,30.06,1693203270,,34925715,355.45,355.95,105,150,,,
2023-08-28 11:44:30.826807,tf,NFO,60479,355.85,30.23,1693203270,,,,,,,,,
2023-08-28 11:44:30.838799,tf,NFO,60479,355.85,30.23,1693203270,,,,,,,,,
2023-08-28 11:44:31.422437,tf,NFO,60479,356.00,30.28,1693203271,,34926480,355.85,356.00,1470,750,,,
2023-08-28 11:44:31.426434,tf,NFO,60479,356.00,30.28,1693203271,,34926480,355.85,356.00,1470,750,,,
2023-08-28 11:44:31.823187,tf,NFO,60479,355.75,30.19,1693203271,,,,,,,,,
2023-08-28 11:44:31.826187,tf,NFO,60479,355.75,30.19,1693203271,,,,,,,,,
2023-08-28 11:44:32.621601,tf,NFO,60479,355.55,30.12,1693203272,296.57,34928535,354.90,355.45,45,30,,,
2023-08-28 11:44:32.624598,tf,NFO,60479,355.55,30.12,1693203272,296.57,34928535,354.90,355.45,45,30,,,
2023-08-28 11:44:32.822510,tf,NFO,60479,355.60,30.14,1693203272,,,,,,,,,
2023-08-28 11:44:32.827507,tf,NFO,60479,355.60,30.14,1693203272,,,,,,,,,
2023-08-28 11:44:33.621574,tf,NFO,60479,355.15,29.97,1693203273,,34929150,355.30,,1500,15,,,
2023-08-28 11:44:33.625571,tf,NFO,60479,355.15,29.97,1693203273,,34929150,355.30,,1500,15,,,
2023-08-28 11:44:33.824353,tf,NFO,60479,355.45,30.08,1693203273,,,,,,,,,
2023-08-28 11:44:33.828358,tf,NFO,60479,355.45,30.08,1693203273,,,,,,,,,
2023-08-28 11:44:34.627517,tf,NFO,60479,354.80,29.84,1693203274,,34931025,354.55,355.15,105,105,,,
2023-08-28 11:44:34.631522,tf,NFO,60479,354.80,29.84,1693203274,,34931025,354.55,355.15,105,105,,,
2023-08-28 11:44:34.824405,tf,NFO,60479,355.00,29.92,1693203274,,,,,,,,,
2023-08-28 11:44:34.827174,tf,NFO,60479,355.00,29.92,1693203274,,,,,,,,,
2023-08-28 11:44:35.625718,tf,NFO,60479,355.15,29.97,1693203275,,34931820,354.70,355.20,30,150,,,
2023-08-28 11:44:35.628713,tf,NFO,60479,355.15,29.97,1693203275,,34931820,354.70,355.20,30,150,,,
2023-08-28 11:44:36.829135,tf,NFO,60479,355.00,29.92,1693203276,,34932225,355.05,355.40,120,15,,,
2023-08-28 11:44:36.830134,tf,NFO,60479,355.00,29.92,1693203276,,34932225,355.05,355.40,120,15,,,
2023-08-28 11:44:37.829537,tf,NFO,60479,355.95,30.27,1693203277,,,,,,,,,
2023-08-28 11:44:37.831539,tf,NFO,60479,355.95,30.27,1693203277,,,,,,,,,
2023-08-28 11:44:38.832396,tf,NFO,60479,355.25,30.01,1693203278,,,,,,,,,
2023-08-28 11:44:38.833403,tf,NFO,60479,355.25,30.01,1693203278,,,,,,,,,
2023-08-28 11:44:39.435057,tf,NFO,60479,356.10,30.32,1693203279,,34941600,355.70,356.10,30,4575,,,
2023-08-28 11:44:39.438059,tf,NFO,60479,356.10,30.32,1693203279,,34941600,355.70,356.10,30,4575,,,
2023-08-28 11:44:39.830845,tf,NFO,60479,356.35,30.41,1693203279,,,,,,,,,
2023-08-28 11:44:39.832843,tf,NFO,60479,356.35,30.41,1693203279,,,,,,,,,
2023-08-28 11:44:40.435435,tf,NFO,60479,355.15,29.97,1693203280,296.61,34952385,355.00,355.50,1410,90,,,
2023-08-28 11:44:40.436434,tf,NFO,60479,355.15,29.97,1693203280,296.61,34952385,355.00,355.50,1410,90,,,
2023-08-28 11:44:40.832094,tf,NFO,60479,355.25,30.01,1693203280,,,,,,,,,
2023-08-28 11:44:40.835095,tf,NFO,60479,355.25,30.01,1693203280,,,,,,,,,
2023-08-28 11:44:41.437174,tf,NFO,60479,354.90,29.88,1693203281,,34955685,354.45,354.95,45,300,,,
2023-08-28 11:44:41.440181,tf,NFO,60479,354.90,29.88,1693203281,,34955685,354.45,354.95,45,300,,,
2023-08-28 11:44:41.833098,tf,NFO,60479,355.00,29.92,1693203281,,,,,,,,,
2023-08-28 11:44:41.838094,tf,NFO,60479,355.00,29.92,1693203281,,,,,,,,,
2023-08-28 11:44:42.632995,tf,NFO,60479,355.35,30.05,1693203282,296.62,34956930,354.90,355.40,,30,,,
2023-08-28 11:44:42.636998,tf,NFO,60479,355.35,30.05,1693203282,296.62,34956930,354.90,355.40,,30,,,
2023-08-28 11:44:43.640977,tf,NFO,60479,353.65,29.42,1693203283,,34959345,353.75,354.40,105,225,,,
2023-08-28 11:44:43.642981,tf,NFO,60479,353.65,29.42,1693203283,,34959345,353.75,354.40,105,225,,,
2023-08-28 11:44:43.837112,tf,NFO,60479,353.50,29.37,1693203283,,,,,,,,,
2023-08-28 11:44:43.840109,tf,NFO,60479,353.50,29.37,1693203283,,,,,,,,,
2023-08-28 11:44:44.439343,tf,NFO,60479,354.10,29.59,1693203284,296.63,34962840,353.55,354.10,15,165,,,
2023-08-28 11:44:44.441342,tf,NFO,60479,354.10,29.59,1693203284,296.63,34962840,353.55,354.10,15,165,,,
2023-08-28 11:44:44.836754,tf,NFO,60479,354.25,29.64,1693203284,,,,,,,,,
2023-08-28 11:44:44.838755,tf,NFO,60479,354.25,29.64,1693203284,,,,,,,,,
2023-08-28 11:44:45.637259,tf,NFO,60479,354.90,29.88,1693203285,,34964835,354.45,354.90,60,150,,,
2023-08-28 11:44:45.640256,tf,NFO,60479,354.90,29.88,1693203285,,34964835,354.45,354.90,60,150,,,
2023-08-28 11:44:45.833135,tf,NFO,60479,355.00,29.92,1693203285,,,,,,,,,
2023-08-28 11:44:45.838133,tf,NFO,60479,355.00,29.92,1693203285,,,,,,,,,
2023-08-28 11:44:46.443757,tf,NFO,60479,355.20,29.99,1693203286,,34966005,354.65,355.25,930,165,,,
2023-08-28 11:44:46.446756,tf,NFO,60479,355.20,29.99,1693203286,,34966005,354.65,355.25,930,165,,,
2023-08-28 11:44:46.839300,tf,NFO,60479,355.30,30.03,1693203286,,,,,,,,,
2023-08-28 11:44:46.840309,tf,NFO,60479,355.30,30.03,1693203286,,,,,,,,,
2023-08-28 11:44:47.838544,tf,NFO,60479,354.80,29.84,1693203287,,,,,,,,,
2023-08-28 11:44:47.839545,tf,NFO,60479,354.80,29.84,1693203287,,,,,,,,,
2023-08-28 11:44:48.448466,tf,NFO,60479,355.00,29.92,1693203288,,34967610,354.60,355.00,105,165,,,
2023-08-28 11:44:48.451468,tf,NFO,60479,355.00,29.92,1693203288,,34967610,354.60,355.00,105,165,,,
2023-08-28 11:44:48.837680,tf,NFO,60479,354.85,29.86,1693203288,,,,,,,,,
2023-08-28 11:44:48.843252,tf,NFO,60479,354.85,29.86,1693203288,,,,,,,,,
2023-08-28 11:44:49.649211,tf,NFO,60479,355.50,30.10,1693203289,,34968480,355.15,355.60,15,15,,,
2023-08-28 11:44:49.650216,tf,NFO,60479,355.50,30.10,1693203289,,34968480,355.15,355.60,15,15,,,
2023-08-28 11:44:49.839256,tf,NFO,60479,355.60,30.14,1693203289,,,,,,,1681155,,
2023-08-28 11:44:49.840257,tf,NFO,60479,355.60,30.14,1693203289,,,,,,,1681155,,
2023-08-28 11:44:50.839075,tf,NFO,60479,355.95,30.27,1693203290,,,,,,,,,
2023-08-28 11:44:50.841074,tf,NFO,60479,355.95,30.27,1693203290,,,,,,,,,
2023-08-28 11:44:51.449494,tf,NFO,60479,355.30,30.03,1693203291,,34969380,355.65,356.00,45,450,,,
2023-08-28 11:44:51.451491,tf,NFO,60479,355.30,30.03,1693203291,,34969380,355.65,356.00,45,450,,,
2023-08-28 11:44:51.839941,tf,NFO,60479,355.25,30.01,1693203291,,,,,,,,,
2023-08-28 11:44:51.844987,tf,NFO,60479,355.25,30.01,1693203291,,,,,,,,,
2023-08-28 11:44:52.840004,tf,NFO,60479,356.10,30.32,1693203292,,,,,,,,,
2023-08-28 11:44:52.843030,tf,NFO,60479,356.10,30.32,1693203292,,,,,,,,,
2023-08-28 11:44:53.651842,tf,NFO,60479,355.15,29.97,1693203293,,34977690,355.10,355.35,15,15,,,
2023-08-28 11:44:53.653846,tf,NFO,60479,355.15,29.97,1693203293,,34977690,355.10,355.35,15,15,,,
2023-08-28 11:44:53.841734,tf,NFO,60479,355.35,30.05,1693203293,,,,,,,,,
2023-08-28 11:44:53.844739,tf,NFO,60479,355.35,30.05,1693203293,,,,,,,,,
2023-08-28 11:44:54.842117,tf,NFO,60479,355.30,30.03,1693203294,,,,,,,,,
2023-08-28 11:44:54.845122,tf,NFO,60479,355.30,30.03,1693203294,,,,,,,,,
2023-08-28 11:44:54.852392,tf,NFO,60479,355.35,30.05,1693203294,296.66,34982100,354.80,,,345,,,
2023-08-28 11:44:54.854393,tf,NFO,60479,355.35,30.05,1693203294,296.66,34982100,354.80,,,345,,,
2023-08-28 11:44:55.841960,tf,NFO,60479,355.50,30.10,1693203295,,,,,,,,,
2023-08-28 11:44:55.846430,tf,NFO,60479,355.50,30.10,1693203295,,,,,,,,,
2023-08-28 11:44:56.843520,tf,NFO,60479,354.90,29.88,1693203296,,,,,,,,,
2023-08-28 11:44:56.846521,tf,NFO,60479,354.90,29.88,1693203296,,,,,,,,,
2023-08-28 11:44:57.843302,tf,NFO,60479,354.35,29.68,1693203297,,,,,,,,,
2023-08-28 11:44:57.848047,tf,NFO,60479,354.35,29.68,1693203297,,,,,,,,,
2023-08-28 11:44:58.456925,tf,NFO,60479,354.80,29.84,1693203298,,34989270,354.35,355.00,30,135,,,
2023-08-28 11:44:58.459928,tf,NFO,60479,354.80,29.84,1693203298,,34989270,354.35,355.00,30,135,,,
2023-08-28 11:44:58.841842,tf,NFO,60479,354.35,29.68,1693203298,,,,,,,,,
2023-08-28 11:44:58.847376,tf,NFO,60479,354.35,29.68,1693203298,,,,,,,,,
2023-08-28 11:44:59.465161,tf,NFO,60479,355.10,29.95,1693203299,,34991160,354.40,355.15,210,105,,,
2023-08-28 11:44:59.466161,tf,NFO,60479,355.10,29.95,1693203299,,34991160,354.40,355.15,210,105,,,
2023-08-28 11:44:59.842548,tf,NFO,60479,355.05,29.94,1693203299,,,,,,,,,
2023-08-28 11:44:59.853284,tf,NFO,60479,355.05,29.94,1693203299,,,,,,,,,
2023-08-28 11:45:00.665226,tf,NFO,60479,354.80,29.84,1693203300,,34992255,355.25,355.30,30,225,,,
2023-08-28 11:45:00.666226,tf,NFO,60479,354.80,29.84,1693203300,,34992255,355.25,355.30,30,225,,,
2023-08-28 11:45:00.845272,tf,NFO,60479,355.35,30.05,1693203300,,,,,,,,,
2023-08-28 11:45:00.848274,tf,NFO,60479,355.35,30.05,1693203300,,,,,,,,,
2023-08-28 11:45:01.666574,tf,NFO,60479,354.70,29.81,1693203301,296.68,34993035,354.95,,15,120,,,
2023-08-28 11:45:01.667575,tf,NFO,60479,354.70,29.81,1693203301,296.68,34993035,354.95,,15,120,,,
2023-08-28 11:45:01.845464,tf,NFO,60479,355.30,30.03,1693203301,,,,,,,,,
2023-08-28 11:45:01.846462,tf,NFO,60479,355.30,30.03,1693203301,,,,,,,,,
2023-08-28 11:45:02.844843,tf,NFO,60479,355.75,30.19,1693203302,,,,,,,,,
2023-08-28 11:45:02.849840,tf,NFO,60479,355.75,30.19,1693203302,,,,,,,,,
2023-08-28 11:45:03.846220,tf,NFO,60479,355.10,29.95,1693203303,,,,,,,,,
2023-08-28 11:45:03.847221,tf,NFO,60479,355.10,29.95,1693203303,,,,,,,,,
2023-08-28 11:45:04.061087,tf,NFO,60479,355.00,29.92,1693203304,,34995180,355.05,355.40,120,15,,,
2023-08-28 11:45:04.064085,tf,NFO,60479,355.00,29.92,1693203304,,34995180,355.05,355.40,120,15,,,
2023-08-28 11:45:04.464835,tf,NFO,60479,355.50,30.10,1693203304,,34995255,355.00,355.45,540,,,,
2023-08-28 11:45:04.465835,tf,NFO,60479,355.50,30.10,1693203304,,34995255,355.00,355.45,540,,,,
2023-08-28 11:45:04.846600,tf,NFO,60479,355.30,30.03,1693203304,,,,,,,,,
2023-08-28 11:45:04.849598,tf,NFO,60479,355.30,30.03,1693203304,,,,,,,,,
2023-08-28 11:45:05.665091,tf,NFO,60479,354.95,29.90,1693203305,,34996920,354.80,355.20,165,,,,
2023-08-28 11:45:05.668090,tf,NFO,60479,354.95,29.90,1693203305,,34996920,354.80,355.20,165,,,,
2023-08-28 11:45:05.847978,tf,NFO,60479,354.85,29.86,1693203305,,,,,,,,,
2023-08-28 11:45:05.848978,tf,NFO,60479,354.85,29.86,1693203305,,,,,,,,,
2023-08-28 11:45:06.470590,tf,NFO,60479,355.55,30.12,1693203306,,34997910,354.90,355.60,315,90,,,
2023-08-28 11:45:06.475588,tf,NFO,60479,355.55,30.12,1693203306,,34997910,354.90,355.60,315,90,,,
2023-08-28 11:45:06.847358,tf,NFO,60479,355.15,29.97,1693203306,,,,,,,,,
2023-08-28 11:45:06.853354,tf,NFO,60479,355.15,29.97,1693203306,,,,,,,,,
2023-08-28 11:45:07.472967,tf,NFO,60479,355.60,30.14,1693203307,,34998405,354.85,355.50,105,330,,,
2023-08-28 11:45:07.475966,tf,NFO,60479,355.60,30.14,1693203307,,34998405,354.85,355.50,105,330,,,
2023-08-28 11:45:07.848735,tf,NFO,60479,355.05,29.94,1693203307,,,,,,,,,
2023-08-28 11:45:07.850734,tf,NFO,60479,355.05,29.94,1693203307,,,,,,,,,
2023-08-28 11:45:08.475346,tf,NFO,60479,355.80,30.21,1693203308,296.69,34998705,355.25,355.80,270,135,,,
2023-08-28 11:45:08.476347,tf,NFO,60479,355.80,30.21,1693203308,296.69,34998705,355.25,355.80,270,135,,,
2023-08-28 11:45:08.851113,tf,NFO,60479,355.00,29.92,1693203308,,,,,,,,,
2023-08-28 11:45:08.852112,tf,NFO,60479,355.00,29.92,1693203308,,,,,,,,,
2023-08-28 11:45:09.473723,tf,NFO,60479,355.45,30.08,1693203309,,35001075,355.05,355.45,15,30,,,
2023-08-28 11:45:09.478721,tf,NFO,60479,355.45,30.08,1693203309,,35001075,355.05,355.45,15,30,,,
2023-08-28 11:45:10.477101,tf,NFO,60479,354.85,29.86,1693203310,,35002650,354.90,355.60,30,240,,,
2023-08-28 11:45:10.480100,tf,NFO,60479,354.85,29.86,1693203310,,35002650,354.90,355.60,30,240,,,
2023-08-28 11:45:10.848871,tf,NFO,60479,355.25,30.01,1693203310,,,,,,,,,
2023-08-28 11:45:10.852867,tf,NFO,60479,355.25,30.01,1693203310,,,,,,,,,
2023-08-28 11:45:11.478479,tf,NFO,60479,356.00,30.28,1693203311,,35004060,355.40,356.00,15,1425,,,
2023-08-28 11:45:11.481478,tf,NFO,60479,356.00,30.28,1693203311,,35004060,355.40,356.00,15,1425,,,
2023-08-28 11:45:12.850629,tf,NFO,60479,355.40,30.06,1693203312,,,,,,,,,
2023-08-28 11:45:12.854624,tf,NFO,60479,355.40,30.06,1693203312,,,,,,,,,
2023-08-28 11:45:13.481728,tf,NFO,60479,356.25,30.38,1693203313,,35007720,355.60,356.20,45,,,,
2023-08-28 11:45:13.484725,tf,NFO,60479,356.25,30.38,1693203313,,35007720,355.60,356.20,45,,,,
2023-08-28 11:45:13.852498,tf,NFO,60479,356.40,30.43,1693203313,,,,,,,,,
2023-08-28 11:45:13.855495,tf,NFO,60479,356.40,30.43,1693203313,,,,,,,,,
2023-08-28 11:45:14.484105,tf,NFO,60479,357.05,30.67,1693203314,296.71,35012610,356.60,357.15,90,165,,,
2023-08-28 11:45:14.485105,tf,NFO,60479,357.05,30.67,1693203314,296.71,35012610,356.60,357.15,90,165,,,
2023-08-28 11:45:14.854876,tf,NFO,60479,357.15,30.70,1693203314,,,,,,,,,
2023-08-28 11:45:14.855875,tf,NFO,60479,357.15,30.70,1693203314,,,,,,,,,
2023-08-28 11:45:15.483597,tf,NFO,60479,356.50,30.47,1693203315,,35014320,356.35,356.85,105,150,,,
